,Supplier_ID,sum,count,num_manual_edit,cause,clusters,label
3506,17133,8.49560994,3.33220451,0,No issue with the invoice,2,Cluster 3
3507,17134,6.054439346,3.218875825,0,No issue with the invoice,1,Cluster 2
3508,17135,7.039423687,3.970291914,0,No issue with the invoice,1,Cluster 2
3509,17138,5.944110851,3.218875825,0,No issue with the invoice,1,Cluster 2
3510,17139,9.275141671,6.171700597,0,No issue with the invoice,2,Cluster 3
3511,17140,6.144872094,3.044522438,0,No issue with the invoice,1,Cluster 2
3512,17142,6.363028104,2.772588722,0,No issue with the invoice,0,Cluster 1
3513,17144,6.893220154,3.891820298,0,No issue with the invoice,1,Cluster 2
3514,17146,6.621112666,3.583518938,0,No issue with the invoice,1,Cluster 2
3515,17147,7.447512324,4.406719247,0,No issue with the invoice,1,Cluster 2
3516,17148,4.835329072,2.302585093,0,No issue with the invoice,0,Cluster 1
3517,17152,7.432779622,2.708050201,0,No issue with the invoice,1,Cluster 2
3518,17153,5.369614248,2.708050201,0,No issue with the invoice,0,Cluster 1
3519,17154,5.800122427,3.17805383,0,No issue with the invoice,0,Cluster 1
3520,17155,5.532203014,3.044522438,0,No issue with the invoice,0,Cluster 1
3521,17157,5.768320996,2.63905733,0,No issue with the invoice,0,Cluster 1
3522,17158,7.145172475,4.219507705,0,No issue with the invoice,1,Cluster 2
3523,17159,7.33945977,4.624972813,0,No issue with the invoice,2,Cluster 3
3524,17160,8.165940662,5.438079309,0,No issue with the invoice,2,Cluster 3
3525,17162,7.448019309,4.65396035,0,No issue with the invoice,2,Cluster 3
3526,17163,5.683919846,1.791759469,0,No issue with the invoice,0,Cluster 1
3527,17164,7.81130519,4.976733742,0,No issue with the invoice,2,Cluster 3
3528,17165,5.073171813,2.397895273,0,No issue with the invoice,0,Cluster 1
3529,17166,5.334359958,2.564949357,0,No issue with the invoice,0,Cluster 1
3530,17169,6.729561192,4.007333185,0,No issue with the invoice,1,Cluster 2
3531,17171,5.42013669,2.833213344,0,No issue with the invoice,0,Cluster 1
3532,17172,5.764438469,2.772588722,0,No issue with the invoice,0,Cluster 1
3533,17173,8.234193473,4.465908119,0,No issue with the invoice,2,Cluster 3
3534,17174,4.109233175,1.609437912,0,No issue with the invoice,0,Cluster 1
3535,17175,7.275650045,4.158883083,0,No issue with the invoice,1,Cluster 2
3536,17176,5.727271111,2.772588722,0,No issue with the invoice,0,Cluster 1
3537,17179,6.569186847,4.394449155,0,No issue with the invoice,1,Cluster 2
3538,17180,6.680892319,4.859812404,0,No issue with the invoice,1,Cluster 2
3539,17181,5.484464928,3.17805383,0,No issue with the invoice,0,Cluster 1
3540,17183,8.11621102,4.304065093,0,No issue with the invoice,2,Cluster 3
3541,17186,4.976733742,1.098612289,0,No issue with the invoice,0,Cluster 1
3542,17187,5.322766047,2.397895273,0,No issue with the invoice,0,Cluster 1
3543,17188,7.8140886,4.442651256,0,No issue with the invoice,2,Cluster 3
3544,17189,5.954281756,4.127134385,0,No issue with the invoice,1,Cluster 2
3545,17190,6.099735822,2.995732274,0,No issue with the invoice,0,Cluster 1
3546,17191,7.647848066,5.472270674,0,No issue with the invoice,2,Cluster 3
3547,17193,7.438559985,3.496507561,0,No issue with the invoice,1,Cluster 2
3548,17194,5.574508672,3.401197382,0,No issue with the invoice,0,Cluster 1
3549,17197,6.921668046,3.401197382,0,No issue with the invoice,1,Cluster 2
3550,17198,6.541347409,4.574710979,0,No issue with the invoice,1,Cluster 2
3551,17201,5.839565497,3.713572067,0,No issue with the invoice,1,Cluster 2
3552,17203,8.178877256,5.030437921,0,No issue with the invoice,2,Cluster 3
3553,17204,7.355998866,4.060443011,0,No issue with the invoice,1,Cluster 2
3554,17205,5.953451105,2.63905733,0,No issue with the invoice,0,Cluster 1
3555,17206,5.324180026,2.079441542,0,No issue with the invoice,0,Cluster 1
3556,17211,7.748554929,5.356586275,0,No issue with the invoice,2,Cluster 3
3557,17212,5.428687518,1.609437912,0,No issue with the invoice,0,Cluster 1
3558,17213,7.931008043,5.062595033,0,No issue with the invoice,2,Cluster 3
3559,17214,6.975526071,4.644390899,0,No issue with the invoice,1,Cluster 2
3560,17217,4.740574823,2.302585093,0,No issue with the invoice,0,Cluster 1
3561,17218,7.581576918,5.616771098,0,No issue with the invoice,2,Cluster 3
3562,17219,4.746930131,3.258096538,0,No issue with the invoice,0,Cluster 1
3563,17220,8.070671686,6.159095388,0,No issue with the invoice,2,Cluster 3
3564,17221,5.81749799,4.158883083,0,No issue with the invoice,1,Cluster 2
3565,17222,5.872540235,3.36729583,0,No issue with the invoice,1,Cluster 2
3566,17223,6.058632421,3.912023005,0,No issue with the invoice,1,Cluster 2
3567,17226,5.977593791,3.091042453,0,No issue with the invoice,0,Cluster 1
3568,17227,6.846220243,3.871201011,0,No issue with the invoice,1,Cluster 2
3569,17228,7.553333799,5.342334252,0,No issue with the invoice,2,Cluster 3
3570,17229,5.767570714,3.871201011,0,No issue with the invoice,1,Cluster 2
3571,17230,8.19957686,4.248495242,0,No issue with the invoice,2,Cluster 3
3572,17231,8.063163694,6.295266001,0,No issue with the invoice,2,Cluster 3
3573,17232,6.046236783,3.610917913,0,No issue with the invoice,1,Cluster 2
3574,17233,5.256870177,3.258096538,0,No issue with the invoice,0,Cluster 1
3575,17234,5.016551095,2.708050201,0,No issue with the invoice,0,Cluster 1
3576,17235,6.311843696,3.401197382,0,No issue with the invoice,1,Cluster 2
3577,17236,6.821249229,4.663439094,0,No issue with the invoice,1,Cluster 2
3578,17237,5.754760719,2.995732274,0,No issue with the invoice,0,Cluster 1
3579,17238,8.228350446,6.340359304,0,No issue with the invoice,2,Cluster 3
3580,17239,5.949339621,2.772588722,0,No issue with the invoice,0,Cluster 1
3581,17242,7.03530381,3.713572067,0,No issue with the invoice,1,Cluster 2
3582,17243,9.068529081,5.993961427,0,No issue with the invoice,2,Cluster 3
3583,17244,6.862653305,3.465735903,0,No issue with the invoice,1,Cluster 2
3584,17245,5.150107339,2.302585093,0,No issue with the invoice,0,Cluster 1
3585,17247,5.64611805,4.025351691,0,No issue with the invoice,1,Cluster 2
3586,17248,5.767226647,4.248495242,0,No issue with the invoice,1,Cluster 2
3587,17250,5.954593072,4.060443011,0,No issue with the invoice,1,Cluster 2
3588,17251,5.649959668,3.688879454,0,No issue with the invoice,1,Cluster 2
3589,17252,5.871723345,4.477336814,0,No issue with the invoice,1,Cluster 2
3590,17253,5.188837266,2.944438979,0,No issue with the invoice,0,Cluster 1
3591,17254,5.611082219,4.727387819,0,No issue with the invoice,1,Cluster 2
3592,17255,5.701813872,4.369447852,0,No issue with the invoice,1,Cluster 2
3593,17256,5.484796933,2.833213344,0,No issue with the invoice,0,Cluster 1
3594,17259,6.404186593,4.828313737,0,No issue with the invoice,1,Cluster 2
3595,17262,7.134380761,2.564949357,0,No issue with the invoice,1,Cluster 2
3596,17263,4.165734558,3.17805383,0,No issue with the invoice,0,Cluster 1
3597,17265,6.334876931,4.852030264,0,No issue with the invoice,1,Cluster 2
3598,17266,5.741848675,4.394449155,0,No issue with the invoice,1,Cluster 2
3599,17267,5.76399917,3.663561646,0,No issue with the invoice,1,Cluster 2
3600,17268,6.639405135,1.945910149,0,No issue with the invoice,0,Cluster 1
3601,17272,7.673051013,4.744932128,0,No issue with the invoice,2,Cluster 3
3602,17274,4.727210812,3.33220451,0,No issue with the invoice,0,Cluster 1
3603,17277,6.971996881,4.248495242,0,No issue with the invoice,1,Cluster 2
3604,17278,5.509550267,2.772588722,0,No issue with the invoice,0,Cluster 1
3605,17279,5.240847139,2.302585093,0,No issue with the invoice,0,Cluster 1
3606,17282,7.440974289,4.553876892,0,No issue with the invoice,2,Cluster 3
3607,17284,7.410697913,5.680172609,0,No issue with the invoice,2,Cluster 3
3608,17286,5.042908855,3.828641396,0,No issue with the invoice,0,Cluster 1
3609,17287,6.970833359,4.828313737,0,No issue with the invoice,1,Cluster 2
3610,17288,7.258926103,4.96284463,0,No issue with the invoice,2,Cluster 3
3611,17289,6.851618696,4.718498871,0,No issue with the invoice,1,Cluster 2
3612,17290,6.265757382,4.634728988,0,No issue with the invoice,1,Cluster 2
3613,17291,6.313185662,0.693147181,0,No issue with the invoice,0,Cluster 1
3614,17293,7.536955763,4.912654886,0,No issue with the invoice,2,Cluster 3
3615,17295,6.324269353,4.248495242,0,No issue with the invoice,1,Cluster 2
3616,17297,4.888693623,3.951243719,0,No issue with the invoice,0,Cluster 1
3617,17298,6.213447425,3.433987204,0,No issue with the invoice,1,Cluster 2
3618,17299,6.507441878,4.060443011,0,No issue with the invoice,1,Cluster 2
3619,17301,5.291443798,4.204692619,0,No issue with the invoice,1,Cluster 2
3620,17302,7.035823023,4.382026635,0,No issue with the invoice,1,Cluster 2
3621,17303,5.525612289,3.988984047,0,No issue with the invoice,1,Cluster 2
3622,17306,9.063267419,4.204692619,0,No issue with the invoice,2,Cluster 3
3623,17309,4.427836171,2.564949357,0,No issue with the invoice,0,Cluster 1
3624,17311,7.234068949,4.025351691,0,No issue with the invoice,1,Cluster 2
3625,17312,6.469715325,2.708050201,0,No issue with the invoice,1,Cluster 2
3626,17313,7.753554875,3.218875825,0,No issue with the invoice,1,Cluster 2
3627,17314,7.835547613,4.882801923,0,No issue with the invoice,2,Cluster 3
3628,17315,8.747234498,6.161207322,0,No issue with the invoice,2,Cluster 3
3629,17317,7.863781976,2.302585093,0,No issue with the invoice,1,Cluster 2
3630,17320,7.091425925,4.304065093,0,No issue with the invoice,1,Cluster 2
3631,17321,6.553733954,4.682131227,0,No issue with the invoice,1,Cluster 2
3632,17323,6.826621143,5.303304908,0,No issue with the invoice,2,Cluster 3
3633,17324,6.898946596,3.931825633,0,No issue with the invoice,1,Cluster 2
3634,17325,4.582924577,1.945910149,0,No issue with the invoice,0,Cluster 1
3635,17329,6.261701586,3.526360525,0,No issue with the invoice,1,Cluster 2
3636,17330,5.899623343,1.945910149,0,No issue with the invoice,0,Cluster 1
3637,17331,5.171619714,0.693147181,0,No issue with the invoice,0,Cluster 1
3638,17333,6.205062686,3.36729583,0,No issue with the invoice,1,Cluster 2
3639,17334,5.730164716,2.48490665,0,No issue with the invoice,0,Cluster 1
3640,17337,7.615234267,6.298949247,0,No issue with the invoice,2,Cluster 3
3641,17338,8.801609437,6.625392368,0,No issue with the invoice,2,Cluster 3
3642,17339,5.498642548,2.302585093,0,No issue with the invoice,0,Cluster 1
3643,17340,9.42175865,6.011267174,0,No issue with the invoice,2,Cluster 3
3644,17341,6.662314993,5.214935758,0,No issue with the invoice,1,Cluster 2
3645,17343,5.271151698,2.890371758,0,No issue with the invoice,0,Cluster 1
3646,17344,5.084938485,3.496507561,0,No issue with the invoice,0,Cluster 1
3647,17345,6.28923308,4.477336814,0,No issue with the invoice,1,Cluster 2
3648,17346,7.892661211,6.216606101,0,No issue with the invoice,2,Cluster 3
3649,17347,5.437905381,0.693147181,0,No issue with the invoice,0,Cluster 1
3650,17348,7.05662346,5.375278408,0,No issue with the invoice,2,Cluster 3
3651,17349,4.716264233,2.302585093,0,No issue with the invoice,0,Cluster 1
3652,17350,7.160123596,4.276666119,0,No issue with the invoice,1,Cluster 2
3653,17351,6.376982017,3.33220451,0,No issue with the invoice,1,Cluster 2
3654,17353,7.46221494,2.197224577,0,No issue with the invoice,1,Cluster 2
3655,17354,7.239975632,2.833213344,0,No issue with the invoice,1,Cluster 2
3656,17356,5.188614101,2.995732274,0,No issue with the invoice,0,Cluster 1
3657,17357,5.963939176,3.828641396,0,No issue with the invoice,1,Cluster 2
3658,17358,5.904953045,4.094344562,0,No issue with the invoice,1,Cluster 2
3659,17359,4.858726544,2.772588722,0,No issue with the invoice,0,Cluster 1
3660,17360,6.374667005,4.890349128,0,No issue with the invoice,1,Cluster 2
3661,17361,6.192771404,3.401197382,0,No issue with the invoice,1,Cluster 2
3662,17362,5.746937745,3.583518938,0,No issue with the invoice,1,Cluster 2
3663,17364,8.407864814,6.021023349,0,No issue with the invoice,2,Cluster 3
3664,17365,8.476904388,6.150602768,0,No issue with the invoice,2,Cluster 3
3665,17367,5.132262782,3.555348061,0,No issue with the invoice,0,Cluster 1
3666,17368,7.556778143,4.718498871,0,No issue with the invoice,2,Cluster 3
3667,17370,6.102961198,3.526360525,0,No issue with the invoice,1,Cluster 2
3668,17371,6.051830312,4.477336814,0,No issue with the invoice,1,Cluster 2
3669,17372,7.203167397,5.537334267,0,No issue with the invoice,2,Cluster 3
3670,17373,6.473767232,4.060443011,0,No issue with the invoice,1,Cluster 2
3671,17374,6.208127142,3.36729583,0,No issue with the invoice,1,Cluster 2
3672,17375,5.994210773,4.248495242,0,No issue with the invoice,1,Cluster 2
3673,17376,5.319099906,3.218875825,0,No issue with the invoice,0,Cluster 1
3674,17377,8.319210436,6.03787092,0,No issue with the invoice,2,Cluster 3
3675,17379,6.00551537,4.430816799,0,No issue with the invoice,1,Cluster 2
3676,17381,9.917223284,4.700480366,0,No issue with the invoice,2,Cluster 3
3677,17382,4.195697056,1.098612289,0,No issue with the invoice,0,Cluster 1
3678,17383,5.299766316,3.951243719,0,No issue with the invoice,1,Cluster 2
3679,17384,5.82126917,2.772588722,0,No issue with the invoice,0,Cluster 1
3680,17385,5.568764263,3.871201011,0,No issue with the invoice,1,Cluster 2
3681,17386,7.896336905,3.36729583,0,No issue with the invoice,1,Cluster 2
3682,17387,6.665823835,4.369447852,0,No issue with the invoice,1,Cluster 2
3683,17388,7.139311346,2.772588722,0,No issue with the invoice,1,Cluster 2
3684,17389,10.36831154,5.365976015,0,No issue with the invoice,2,Cluster 3
3685,17391,6.234018492,1.386294361,0,No issue with the invoice,0,Cluster 1
3686,17392,6.128854112,4.143134726,0,No issue with the invoice,1,Cluster 2
3687,17394,5.322375632,1.609437912,0,No issue with the invoice,0,Cluster 1
3688,17396,8.899976331,3.33220451,0,No issue with the invoice,2,Cluster 3
3689,17397,6.547373473,4.532599493,0,No issue with the invoice,1,Cluster 2
3690,17398,6.483688222,3.663561646,0,No issue with the invoice,1,Cluster 2
3691,17400,7.664327861,5.365976015,0,No issue with the invoice,2,Cluster 3
3692,17402,7.876581533,4.094344562,0,No issue with the invoice,2,Cluster 3
3693,17403,5.644103239,3.526360525,0,No issue with the invoice,1,Cluster 2
3694,17404,10.3706064,5.293304825,0,No issue with the invoice,2,Cluster 3
3695,17405,6.939651154,4.418840608,0,No issue with the invoice,1,Cluster 2
3696,17406,7.696857886,4.736198448,0,No issue with the invoice,2,Cluster 3
3697,17408,3.516013056,1.098612289,0,No issue with the invoice,0,Cluster 1
3698,17409,6.650084981,2.63905733,0,No issue with the invoice,1,Cluster 2
3699,17410,7.103091773,4.17438727,0,No issue with the invoice,1,Cluster 2
3700,17411,6.659216994,3.737669618,0,No issue with the invoice,1,Cluster 2
3701,17412,7.13812069,4.204692619,0,No issue with the invoice,1,Cluster 2
3702,17414,6.658011046,1.945910149,0,No issue with the invoice,0,Cluster 1
3703,17415,6.232133625,2.708050201,0,No issue with the invoice,0,Cluster 1
3704,17416,8.838467668,5.598421959,0,No issue with the invoice,2,Cluster 3
3705,17418,6.14087544,3.433987204,0,No issue with the invoice,1,Cluster 2
3706,17419,8.349382639,5.332718793,0,No issue with the invoice,2,Cluster 3
3707,17420,6.396646282,3.433987204,0,No issue with the invoice,1,Cluster 2
3708,17422,7.591038975,4.770684624,0,No issue with the invoice,2,Cluster 3
3709,17423,6.550237122,3.295836866,0,No issue with the invoice,1,Cluster 2
3710,17425,6.633542092,3.784189634,0,No issue with the invoice,1,Cluster 2
3711,17426,8.524816063,5.605802066,0,No issue with the invoice,2,Cluster 3
3712,17427,4.623010104,1.098612289,0,No issue with the invoice,0,Cluster 1
3713,17428,9.756022391,5.796057751,0,No issue with the invoice,2,Cluster 3
3714,17429,6.26514911,3.688879454,0,No issue with the invoice,1,Cluster 2
3715,17430,5.586349378,2.708050201,0,No issue with the invoice,0,Cluster 1
3716,17431,6.002157177,3.784189634,0,No issue with the invoice,1,Cluster 2
3717,17432,5.904707683,3.891820298,0,No issue with the invoice,1,Cluster 2
3718,17433,5.717553879,4.007333185,0,No issue with the invoice,1,Cluster 2
3719,17434,7.772676924,4.905274778,0,No issue with the invoice,2,Cluster 3
3720,17436,5.381278887,2.302585093,0,No issue with the invoice,0,Cluster 1
3721,17438,5.964735487,2.890371758,0,No issue with the invoice,0,Cluster 1
3722,17440,5.233352088,1.791759469,0,No issue with the invoice,0,Cluster 1
3723,17442,7.718489921,4.912654886,0,No issue with the invoice,2,Cluster 3
3724,17443,6.282715244,0.693147181,0,No issue with the invoice,0,Cluster 1
3725,17444,7.986518539,4.912654886,0,No issue with the invoice,2,Cluster 3
3726,17446,4.803201036,2.302585093,0,No issue with the invoice,0,Cluster 1
3727,17447,6.296243383,3.610917913,0,No issue with the invoice,1,Cluster 2
3728,17449,7.832752003,5.627621114,0,No issue with the invoice,2,Cluster 3
3729,17450,12.17845368,5.823045895,0,No issue with the invoice,2,Cluster 3
3730,17451,7.451473946,4.615120517,0,No issue with the invoice,2,Cluster 3
3731,17453,6.189741471,2.995732274,0,No issue with the invoice,1,Cluster 2
3732,17454,6.250997885,4.127134385,0,No issue with the invoice,1,Cluster 2
3733,17455,4.888090941,2.197224577,0,No issue with the invoice,0,Cluster 1
3734,17456,5.524895015,2.890371758,0,No issue with the invoice,0,Cluster 1
3735,17457,7.460892987,2.995732274,0,No issue with the invoice,1,Cluster 2
3736,17458,5.760477818,4.007333185,0,No issue with the invoice,1,Cluster 2
3737,17459,6.489660754,4.718498871,0,No issue with the invoice,1,Cluster 2
3738,17460,6.435236489,3.401197382,0,No issue with the invoice,1,Cluster 2
3739,17461,6.631290062,4.718498871,0,No issue with the invoice,1,Cluster 2
3740,17462,6.517213266,3.33220451,0,No issue with the invoice,1,Cluster 2
3741,17463,7.548245077,5.375278408,0,No issue with the invoice,2,Cluster 3
3742,17464,5.673185801,2.302585093,0,No issue with the invoice,0,Cluster 1
3743,17466,6.638934214,3.737669618,0,No issue with the invoice,1,Cluster 2
3744,17468,4.927253685,1.791759469,0,No issue with the invoice,0,Cluster 1
3745,17469,7.534746631,4.48863637,0,No issue with the invoice,2,Cluster 3
3746,17470,7.026488974,4.369447852,0,No issue with the invoice,1,Cluster 2
3747,17472,6.567080223,5.204006687,0,No issue with the invoice,1,Cluster 2
3748,17475,5.274895197,2.708050201,0,No issue with the invoice,0,Cluster 1
3749,17480,6.239924906,3.401197382,0,No issue with the invoice,1,Cluster 2
3750,17481,7.136156982,4.418840608,0,No issue with the invoice,1,Cluster 2
3751,17483,6.028374901,3.091042453,0,No issue with the invoice,1,Cluster 2
3752,17486,5.986125319,3.218875825,0,No issue with the invoice,1,Cluster 2
3753,17489,5.933941361,3.401197382,0,No issue with the invoice,1,Cluster 2
3754,17490,7.646506601,4.343805422,0,No issue with the invoice,2,Cluster 3
3755,17491,8.177479306,4.700480366,0,No issue with the invoice,2,Cluster 3
3756,17492,5.928444872,2.564949357,0,No issue with the invoice,0,Cluster 1
3757,17495,6.211723943,3.33220451,0,No issue with the invoice,1,Cluster 2
3758,17496,5.605985873,2.397895273,0,No issue with the invoice,0,Cluster 1
3759,17498,5.610277331,2.890371758,0,No issue with the invoice,0,Cluster 1
3760,17499,6.435958042,3.713572067,0,No issue with the invoice,1,Cluster 2
3761,17500,7.037905963,1.791759469,0,No issue with the invoice,0,Cluster 1
3762,17501,5.668500661,2.944438979,0,No issue with the invoice,0,Cluster 1
3763,17502,6.536836515,3.36729583,0,No issue with the invoice,1,Cluster 2
3764,17503,6.327865353,3.663561646,0,No issue with the invoice,1,Cluster 2
3765,17504,8.005710685,4.852030264,0,No issue with the invoice,2,Cluster 3
3766,17505,7.044765613,3.970291914,0,No issue with the invoice,1,Cluster 2
3767,17506,5.714392654,2.708050201,0,No issue with the invoice,0,Cluster 1
3768,17507,6.407836624,4.48863637,0,No issue with the invoice,1,Cluster 2
3769,17508,5.96180399,3.135494216,0,No issue with the invoice,0,Cluster 1
3770,17509,8.718686458,5.905361848,0,No issue with the invoice,2,Cluster 3
3771,17510,5.73489347,3.044522438,0,No issue with the invoice,0,Cluster 1
3772,17511,11.41931103,6.871091295,0,No issue with the invoice,2,Cluster 3
3773,17512,7.981388164,4.663439094,0,No issue with the invoice,2,Cluster 3
3774,17513,6.242612295,1.945910149,0,No issue with the invoice,0,Cluster 1
3775,17514,5.345439474,3.713572067,0,No issue with the invoice,1,Cluster 2
3776,17515,6.461499426,4.477336814,0,No issue with the invoice,1,Cluster 2
3777,17516,6.645194995,4.927253685,0,No issue with the invoice,1,Cluster 2
3778,17517,5.043037945,2.48490665,0,No issue with the invoice,0,Cluster 1
3779,17519,7.520245397,4.418840608,0,No issue with the invoice,2,Cluster 3
3780,17520,6.305928511,3.433987204,0,No issue with the invoice,1,Cluster 2
3781,17521,6.585081406,3.828641396,0,No issue with the invoice,1,Cluster 2
3782,17522,6.977010783,4.304065093,0,No issue with the invoice,1,Cluster 2
3783,17523,6.482709719,3.526360525,0,No issue with the invoice,1,Cluster 2
3784,17524,4.983606622,1.945910149,0,No issue with the invoice,0,Cluster 1
3785,17525,6.049025658,2.302585093,0,No issue with the invoice,0,Cluster 1
3786,17526,7.08749016,2.995732274,0,No issue with the invoice,1,Cluster 2
3787,17527,6.846273415,3.871201011,0,No issue with the invoice,1,Cluster 2
3788,17528,8.196850177,5.537334267,0,No issue with the invoice,2,Cluster 3
3789,17530,7.777373603,5.978885765,0,No issue with the invoice,2,Cluster 3
3790,17531,5.696086268,2.708050201,0,No issue with the invoice,0,Cluster 1
3791,17534,5.413251905,2.302585093,0,No issue with the invoice,0,Cluster 1
3792,17535,5.108366783,2.63905733,0,No issue with the invoice,0,Cluster 1
3793,17536,4.350277936,1.386294361,0,No issue with the invoice,0,Cluster 1
3794,17537,6.800860253,4.33073334,0,No issue with the invoice,1,Cluster 2
3795,17538,4.599353301,2.302585093,0,No issue with the invoice,0,Cluster 1
3796,17540,6.362855675,3.258096538,0,No issue with the invoice,1,Cluster 2
3797,17542,5.146039931,3.258096538,0,No issue with the invoice,0,Cluster 1
3798,17545,6.472284469,4.983606622,0,No issue with the invoice,1,Cluster 2
3799,17548,4.647271362,1.791759469,0,No issue with the invoice,0,Cluster 1
3800,17549,5.009701525,1.945910149,0,No issue with the invoice,0,Cluster 1
3801,17550,5.591583817,3.761200116,0,No issue with the invoice,1,Cluster 2
3802,17551,5.729580167,3.784189634,0,No issue with the invoice,1,Cluster 2
3803,17552,6.836699567,3.912023005,0,No issue with the invoice,1,Cluster 2
3804,17553,7.30559136,1.098612289,0,No issue with the invoice,0,Cluster 1
3805,17554,7.577352319,4.48863637,0,No issue with the invoice,2,Cluster 3
3806,17555,6.182621953,4.672828834,0,No issue with the invoice,1,Cluster 2
3807,17556,5.068275074,1.945910149,0,No issue with the invoice,0,Cluster 1
3808,17557,6.29611435,3.555348061,0,No issue with the invoice,1,Cluster 2
3809,17560,6.752211963,3.33220451,0,No issue with the invoice,1,Cluster 2
3810,17561,5.127647662,3.850147602,0,No issue with the invoice,0,Cluster 1
3811,17562,7.024097277,4.158883083,0,No issue with the invoice,1,Cluster 2
3812,17564,6.120319397,3.912023005,0,No issue with the invoice,1,Cluster 2
3813,17566,6.804847309,5.030437921,0,No issue with the invoice,1,Cluster 2
3814,17567,8.373895405,5.111987788,0,No issue with the invoice,2,Cluster 3
3815,17569,5.843950132,3.401197382,0,No issue with the invoice,1,Cluster 2
3816,17571,7.312893667,5.703782475,0,No issue with the invoice,2,Cluster 3
3817,17572,5.428248536,2.564949357,0,No issue with the invoice,0,Cluster 1
3818,17573,5.94437294,3.258096538,0,No issue with the invoice,1,Cluster 2
3819,17574,5.229235205,2.197224577,0,No issue with the invoice,0,Cluster 1
3820,17576,8.195245363,6.021023349,0,No issue with the invoice,2,Cluster 3
3821,17578,4.973002653,1.791759469,0,No issue with the invoice,0,Cluster 1
3822,17579,6.109025336,3.931825633,0,No issue with the invoice,1,Cluster 2
3823,17580,5.378606198,3.828641396,0,No issue with the invoice,1,Cluster 2
3824,17581,9.309827272,6.089044875,0,No issue with the invoice,2,Cluster 3
3825,17582,5.17201691,3.401197382,0,No issue with the invoice,0,Cluster 1
3826,17584,7.125524414,3.583518938,0,No issue with the invoice,1,Cluster 2
3827,17585,7.033568211,5.370638028,0,No issue with the invoice,2,Cluster 3
3828,17588,7.123833933,3.17805383,0,No issue with the invoice,1,Cluster 2
3829,17589,7.785375866,5.537334267,0,No issue with the invoice,2,Cluster 3
3830,17590,7.299946004,5.308267697,0,No issue with the invoice,2,Cluster 3
3831,17591,7.708397196,5.117993812,0,No issue with the invoice,2,Cluster 3
3832,17593,8.275972224,5.365976015,0,No issue with the invoice,2,Cluster 3
3833,17594,6.901918277,3.931825633,0,No issue with the invoice,1,Cluster 2
3834,17595,5.965608133,4.430816799,0,No issue with the invoice,1,Cluster 2
3835,17596,7.947653827,5.602118821,0,No issue with the invoice,2,Cluster 3
3836,17597,7.623333981,4.025351691,0,No issue with the invoice,1,Cluster 2
3837,17600,5.091723609,2.63905733,0,No issue with the invoice,0,Cluster 1
3838,17601,4.762259401,2.302585093,0,No issue with the invoice,0,Cluster 1
3839,17602,8.537773947,6.329720906,0,No issue with the invoice,2,Cluster 3
3840,17603,5.98070689,2.48490665,0,No issue with the invoice,0,Cluster 1
3841,17604,5.737732914,4.158883083,0,No issue with the invoice,1,Cluster 2
3842,17608,5.270020767,4.094344562,0,No issue with the invoice,1,Cluster 2
3843,17609,7.015011996,5.472270674,0,No issue with the invoice,2,Cluster 3
3844,17611,8.290347797,6.357842267,0,No issue with the invoice,2,Cluster 3
3845,17612,7.625326743,4.912654886,0,No issue with the invoice,2,Cluster 3
3846,17613,8.425110797,5.746203191,0,No issue with the invoice,2,Cluster 3
3847,17614,5.968886572,4.615120517,0,No issue with the invoice,1,Cluster 2
3848,17615,5.800909185,2.708050201,0,No issue with the invoice,0,Cluster 1
3849,17616,6.349488581,1.386294361,0,No issue with the invoice,0,Cluster 1
3850,17618,6.879952334,4.369447852,0,No issue with the invoice,1,Cluster 2
3851,17619,5.391443345,4.356708827,0,No issue with the invoice,1,Cluster 2
3852,17620,4.412070756,1.609437912,0,No issue with the invoice,0,Cluster 1
3853,17621,7.230490739,3.295836866,0,No issue with the invoice,1,Cluster 2
3854,17623,6.269190976,3.526360525,0,No issue with the invoice,1,Cluster 2
3855,17624,6.738721053,3.931825633,0,No issue with the invoice,1,Cluster 2
3856,17625,7.624618986,5.755742214,0,No issue with the invoice,2,Cluster 3
3857,17628,4.340553386,1.791759469,0,No issue with the invoice,0,Cluster 1
3858,17629,7.50390686,4.820281566,0,No issue with the invoice,2,Cluster 3
3859,17630,6.223766036,3.295836866,0,No issue with the invoice,1,Cluster 2
3860,17631,6.271612056,3.688879454,0,No issue with the invoice,1,Cluster 2
3861,17633,7.1898015,4.262679877,0,No issue with the invoice,1,Cluster 2
3862,17634,7.767674581,5.697093487,0,No issue with the invoice,2,Cluster 3
3863,17636,5.657947938,3.044522438,0,No issue with the invoice,0,Cluster 1
3864,17637,6.30638477,3.583518938,0,No issue with the invoice,1,Cluster 2
3865,17639,4.695924549,2.079441542,0,No issue with the invoice,0,Cluster 1
3866,17640,6.434000623,1.791759469,0,No issue with the invoice,0,Cluster 1
3867,17642,6.56988807,3.713572067,0,No issue with the invoice,1,Cluster 2
3868,17643,4.630350485,2.197224577,0,No issue with the invoice,0,Cluster 1
3869,17644,7.971306724,5.062595033,0,No issue with the invoice,2,Cluster 3
3870,17646,6.917101467,3.951243719,0,No issue with the invoice,1,Cluster 2
3871,17647,4.898287461,2.079441542,0,No issue with the invoice,0,Cluster 1
3872,17648,7.494708263,4.521788577,0,No issue with the invoice,2,Cluster 3
