,x,y,z,label
180975,85529,1.128415899,-0.186277777,Regular
43319,223185,0.239032875,-1.081258747,Regular
71931,194573,0.963343748,-0.355400201,Regular
229278,37226,-0.454500393,0.540946117,Regular
259269,7235,0.58350597,2.049598705,Regular
67356,199148,1.007106263,-0.311434973,Regular
298711,-32207,-0.936347926,0.724733927,Regular
46820,219684,0.38862811,-0.92410476,Regular
430456,-163952,0.612663201,-0.691881915,Regular
55291,211213,-0.993282103,0.78587571,Regular
397764,-131260,1.543791248,0.230854105,Regular
16795,249709,0.788495152,-0.530575625,Regular
267157,-653,0.401664133,-0.907729645,Regular
62777,203727,0.796979325,-0.522389748,Regular
178424,88080,-0.957707269,0.293232226,Regular
18050,248454,0.059674971,1.889820194,Regular
270445,-3941,-0.13871531,1.003537701,Regular
214208,52296,0.248282815,-1.062509337,Regular
506537,-240033,1.583359524,0.271515338,Regular
96865,169639,1.816713517,0.497901329,Regular
390551,-124047,-1.110189604,0.354030804,Regular
40053,226451,-0.680286322,0.767980494,Regular
459487,-192983,1.260175367,-0.051863859,Regular
518323,-251819,0.942004952,-0.370035419,Regular
233434,33070,-0.518395232,1.077171217,Regular
162623,103881,-0.409531429,0.148975755,Regular
13409,253095,0.529485841,-0.786953729,Regular
154115,112389,0.526032898,-0.788110079,Regular
226843,39661,-0.10557224,-1.426027548,Regular
24480,242024,-1.825619404,-0.020853767,Regular
440738,-174234,-0.024765862,-1.329773415,Regular
367549,-101045,0.378771325,-0.925620616,Regular
216201,50303,-1.605316708,-0.148426669,Regular
364455,-97951,-1.0836594,0.268109347,Regular
261091,5413,0.223774813,-1.085811487,Regular
482970,-216466,1.606398516,0.29457517,Regular
181507,84997,-2.23817208,-0.215494724,Regular
500333,-233829,-1.442567865,0.347558575,Regular
239505,26999,-0.693243858,1.175275561,Regular
171301,95203,0.338152644,-0.982257243,Regular
268011,-1507,-1.133056259,0.759175608,Regular
121769,144735,-1.174761004,0.479849382,Regular
76965,189539,-0.301350079,0.636181219,Regular
225393,41111,-1.605625214,-0.009735469,Regular
132199,134305,-0.210393661,1.301504958,Regular
363283,-96779,-1.507085124,-0.001119113,Regular
50056,216448,0.106007496,1.446304613,Regular
255869,10635,2.076654176,3.439077687,Regular
237651,28853,-1.009624756,0.441706755,Regular
159601,106903,1.541047522,0.223089491,Regular
283618,-17114,-1.244493894,0.314341889,Regular
75629,190875,1.152634754,-0.170303092,Regular
398838,-132334,-0.626980559,0.421208895,Regular
485869,-219365,0.503294712,-0.808011823,Regular
169648,96856,-0.184133582,1.136162109,Regular
500903,-234399,1.164977293,-0.146979552,Regular
500470,-233966,0.94101006,-0.362770469,Regular
117025,149479,0.452807384,-0.862868908,Regular
135711,130793,1.534329252,0.222981858,Regular
471917,-205413,2.052933489,0.735994872,Regular
191928,74576,0.344879736,-0.971754709,Regular
290171,-23667,1.419153044,0.103996293,Regular
348407,-81903,-0.756751363,0.709065927,Regular
71176,195328,2.187617105,0.874637955,Regular
91409,175095,-1.761391677,-0.162383928,Regular
325780,-59276,0.479511968,-0.836138188,Regular
217875,48629,0.69203532,2.292570864,Regular
265503,1001,1.011544729,-0.304893786,Regular
179538,86966,-0.520331098,-1.840726246,Regular
142634,123870,-0.323829462,-1.637876678,Regular
487188,-220684,-0.839297265,0.50565377,Regular
162025,104479,1.587493374,0.275488433,Regular
327517,-61013,0.970674046,-0.349175767,Regular
19770,246734,0.915311342,-0.407511926,Regular
227612,38892,0.595787632,-0.712801191,Regular
383528,-117024,-0.983384513,-0.090178761,Regular
446243,-179739,-0.441132338,1.045659997,Regular
29111,237393,0.330389657,-0.994244515,Regular
374712,-108208,-0.930247725,0.312999618,Regular
91662,174842,0.847642579,-0.471209556,Regular
466589,-200085,1.648112037,0.334943776,Regular
278690,-12186,-0.082844629,-1.392287166,Regular
305691,-39187,1.019771857,-0.291084553,Regular
253039,13465,0.223083034,-1.093288869,Regular
64667,201837,0.973030646,-0.338452269,Regular
71537,194967,-1.186263993,0.159979304,Regular
146264,120240,0.103738864,1.553487173,Regular
239771,26733,-1.274881863,0.506328213,Regular
140548,125956,0.09623941,-1.220183828,Regular
146457,120047,0.459523638,-0.849967684,Regular
396314,-129810,-0.667794944,0.601561667,Regular
99106,167398,0.006704148,-1.310500245,Regular
172789,93715,0.87919795,-0.429903386,Regular
526663,-260159,1.348294496,0.042095195,Regular
306945,-40441,-1.621960083,0.170170934,Regular
330543,-64039,0.660196706,-0.644801853,Regular
324035,-57531,1.306705969,-0.00060945,Regular
230939,35565,0.089642892,-1.227227791,Regular
490176,-223672,-0.604340855,0.940192414,Regular
49433,217071,-0.078948991,-1.396586602,Regular
60551,205953,0.280239947,-1.035668841,Regular
394343,-127839,0.457765796,-0.85275905,Regular
132937,133567,0.877656674,1.882169216,Regular
236841,29663,0.256653268,-1.059407834,Regular
369667,-103163,-1.097076985,0.402660044,Regular
22352,244152,0.083470856,-1.227351288,Regular
199654,66850,-1.428391554,0.641986511,Regular
198995,67509,0.293067903,1.684269028,Regular
63505,202999,0.128124523,-1.183997402,Regular
271602,-5098,0.525781353,-0.784503638,Regular
60190,206314,-0.06955105,1.077203445,Regular
43866,222638,0.532485626,-0.791728289,Regular
135654,130850,-1.28245811,-0.135206951,Regular
82768,183736,-0.166029501,-1.481135599,Regular
11603,254901,0.697507476,-0.618506932,Regular
267604,-1100,0.065125129,1.780891047,Regular
135196,131308,1.25748561,-0.060462036,Regular
104442,162062,0.08210374,1.4958541,Regular
405263,-138759,-1.126828369,0.136119506,Regular
105943,160561,0.839684743,-0.475851075,Regular
150560,115944,0.985871416,-0.324252838,Regular
70621,195883,-0.982440123,1.025663475,Regular
525056,-258552,0.211176951,-1.103814614,Regular
21436,245068,0.765589383,-0.55016723,Regular
103335,163169,1.083391746,-0.235102031,Regular
11468,255036,-1.084187851,0.254554578,Regular
294896,-28392,0.755530691,-0.553369491,Regular
110526,155978,-0.436916303,0.994438224,Regular
4801,261703,0.114000932,-1.198072055,Regular
234535,31969,-0.1603857,-1.474393419,Regular
375217,-108713,0.073713434,-1.239730436,Regular
186153,80351,0.332219307,-0.975775804,Regular
393842,-127338,0.026524285,-1.286252131,Regular
452169,-185665,1.740907461,0.429967605,Regular
292666,-26162,0.093076212,-1.215918668,Regular
424622,-158118,0.891082073,-0.421213758,Regular
443798,-177294,0.347960615,-0.956287533,Regular
316084,-49580,-0.098132884,-1.406507857,Regular
300298,-33794,-1.004878698,0.232188493,Regular
166451,100053,-0.143213979,-1.460048927,Regular
289644,-23140,1.290186117,-0.021808759,Regular
121674,144830,0.258944689,-1.062031427,Regular
293605,-27101,-0.873897455,1.023021031,Regular
503286,-236782,0.690070831,-0.622409119,Regular
450911,-184407,0.234241202,-1.081011737,Regular
339038,-72534,-0.822697395,0.794975171,Regular
209061,57443,0.222238261,1.746868103,Regular
297554,-31050,1.255842175,-0.051884443,Regular
447109,-180605,-0.595270069,0.754916292,Regular
15029,251475,-0.548868047,0.898703399,Regular
402950,-136446,-0.544304029,1.061028456,Regular
343685,-77181,0.189613008,-1.123656372,Regular
127766,138738,-0.067116571,1.348030185,Regular
433629,-167125,-0.517219344,0.988213497,Regular
358176,-91672,-0.972570927,-0.037762512,Regular
282064,-15560,0.812148412,-0.505723463,Regular
110768,155736,0.631665319,-0.678577805,Regular
27515,238989,1.700134418,0.381074285,Regular
478688,-212184,-1.469623125,0.11133694,Regular
68993,197511,1.155784684,-0.166736243,Regular
316123,-49619,0.950049909,-0.359928102,Regular
13850,252654,0.405256066,1.322495686,Regular
395841,-129337,-0.682549127,1.170437732,Regular
369904,-103400,1.689404625,0.374778872,Regular
388496,-121992,0.752423547,-0.558173922,Regular
504056,-237552,-0.283064711,-1.594541377,Regular
499945,-233441,0.599605181,-0.707858442,Regular
281353,-14849,-0.693804313,0.742041476,Regular
330815,-64311,-0.87845017,0.899470098,Regular
228597,37907,0.549541828,-0.766544084,Regular
143865,122639,-2.22166525,-1.184920587,Regular
355391,-88887,0.041254461,-1.268217271,Regular
360573,-94069,3.683250648,2.367276501,Regular
20377,246127,0.252124589,-1.058146521,Regular
253711,12793,-0.52246143,-1.835259585,Regular
519989,-253485,-0.088325143,-1.392818102,Regular
490732,-224228,1.349829758,0.03716445,Regular
160584,105920,-1.501341945,-0.158801698,Regular
11898,254606,0.852990168,-0.458659707,Regular
400864,-134360,-0.02092386,1.389446389,Regular
27543,238961,1.385420225,0.064739266,Regular
36380,230124,0.410108167,-0.913859612,Regular
355884,-89380,0.301342038,-1.004759302,Regular
341183,-74679,-1.283630307,0.488505816,Regular
150144,116360,-1.293413006,0.15698491,Regular
370287,-103783,0.08969579,-1.228520529,Regular
120657,145847,-0.325929897,1.094786416,Regular
405692,-139188,1.010750268,-0.303365539,Regular
27786,238718,0.398168278,-0.921043432,Regular
74271,192233,-0.190651095,0.469432445,Regular
279348,-12844,-0.743545285,0.820147357,Regular
204185,62319,0.040962694,-1.272546611,Regular
298143,-31639,-0.471490883,1.175470804,Regular
500531,-234027,-0.399375271,1.362940652,Regular
458566,-192062,-0.642155213,0.98618775,Regular
380020,-113516,-0.212385703,1.359570208,Regular
260239,6265,0.00702437,-1.300285555,Regular
110608,155896,1.837891033,0.515938958,Regular
14679,251825,-0.876959752,0.808750482,Regular
131978,134526,2.036220128,0.717791136,Regular
314714,-48210,1.03028202,-0.2839698,Regular
344111,-77607,0.306309962,-1.007370348,Regular
163993,102511,-0.73499411,-2.046894654,Regular
15471,251033,0.292616317,-1.026706367,Regular
52951,213553,-1.719882317,0.045195016,Regular
52567,213937,1.819442913,0.50305653,Regular
308573,-42069,-1.545027105,-0.020421091,Regular
350318,-83814,-0.053873866,0.574631699,Regular
400155,-133651,1.755268221,0.442046904,Regular
183032,83472,0.778490501,-0.537778336,Regular
478279,-211775,-1.022902924,0.630323797,Regular
238886,27618,0.999780058,-0.320785614,Regular
511687,-245183,-0.90795246,0.426968856,Regular
461569,-195065,0.157938232,-1.155339132,Regular
319294,-52790,-0.165386895,0.989829339,Regular
272764,-6260,0.965067403,-0.34976929,Regular
242853,23651,0.987283733,-0.321725801,Regular
111832,154672,-1.39056516,0.281216039,Regular
238019,28485,0.45935572,-0.855720719,Regular
96038,170466,-0.505015319,0.728087272,Regular
456142,-189638,1.005827875,-0.307032992,Regular
7959,258545,-1.018478999,0.95271041,Regular
89073,177431,1.253732996,-0.06557353,Regular
18831,247673,-1.304301632,0.462777206,Regular
345184,-78680,-0.33152042,1.364602489,Regular
488435,-221931,0.063811109,-1.247559978,Regular
238310,28194,1.149143929,-0.167104301,Regular
247765,18739,-0.136569431,-1.445411493,Regular
485674,-219170,1.229071428,-0.081989229,Regular
521447,-254943,-0.973342796,0.411560985,Regular
298912,-32408,0.032942202,-1.278915905,Regular
38743,227761,-0.603969977,0.083320297,Regular
471393,-204889,1.118001335,-0.193672255,Regular
268330,-1826,-1.308603227,0.626215909,Regular
233251,33253,0.377078363,1.942439984,Regular
237176,29328,-1.023424428,0.421640429,Regular
392390,-125886,0.68423553,-0.62876301,Regular
8814,257690,-1.207389503,0.271774946,Regular
279713,-13209,0.810032212,-0.506631094,Regular
65115,201389,-0.248865188,-1.561355433,Regular
42493,224011,0.211411468,1.657629862,Regular
155924,110580,-1.540738121,-0.125200771,Regular
203657,62847,3.033787877,1.724762492,Regular
305292,-38788,0.780157668,-0.529533696,Regular
419455,-152951,0.470256037,-0.841700036,Regular
303944,-37440,0.342852233,-0.967949961,Regular
141874,124630,2.084239759,0.770271266,Regular
348739,-82235,0.692778686,-0.613991782,Regular
247004,19500,-0.703559092,0.85035288,Regular
524252,-257748,-1.244751264,0.132572125,Regular
415227,-148723,-1.339804057,-0.011797184,Regular
231054,35450,0.174777708,1.734052372,Regular
240698,25806,-1.012793281,0.431094751,Regular
336549,-70045,0.975848713,-0.343579831,Regular
215513,50991,0.366307,2.263128411,Regular
366601,-100097,1.813479454,0.494826468,Regular
39931,226573,1.249943716,-0.068234355,Regular
146390,120114,0.318983466,-0.994701731,Regular
91669,174835,-0.035210271,-1.358310581,Regular
460413,-193909,-1.505518491,0.092356452,Regular
147689,118815,1.219049988,-0.091559609,Regular
386037,-119533,-0.305417913,1.460932417,Regular
46933,219571,0.216204205,-1.104167817,Regular
201830,64674,-1.038815307,0.527070777,Regular
511180,-244676,-1.406060695,0.489113612,Regular
198796,67708,0.331837523,-0.988986371,Regular
398449,-131945,0.321675564,1.151197402,Regular
440975,-174471,0.494371743,-0.811551402,Regular
102789,163715,-1.009731403,0.451968056,Regular
160438,106066,-1.344427586,0.121095823,Regular
43488,223016,-1.020218951,0.342039536,Regular
231286,35218,1.203829962,-0.112386925,Regular
440912,-174408,-0.62424563,0.74376199,Regular
449216,-182712,0.738454796,-0.574052262,Regular
348205,-81701,-0.105828537,0.570430626,Regular
167201,99303,-1.182582452,0.459996163,Regular
420547,-154043,0.095003525,1.564015377,Regular
31407,235097,1.278772389,-0.033520396,Regular
29708,236796,-0.795545682,0.769482838,Regular
260795,5709,0.215114078,-1.103076779,Regular
313111,-46607,0.911810178,-0.40366394,Regular
273225,-6721,-0.115819957,-1.424770711,Regular
208953,57551,0.044268546,1.412961446,Regular
122848,143656,-0.838781344,1.082632013,Regular
380442,-113938,-0.852062898,1.11454911,Regular
235307,31197,-1.059011069,0.375906485,Regular
184408,82096,0.723073778,-0.594737535,Regular
442524,-176020,0.877979515,-0.428048223,Regular
423742,-157238,0.157272857,-1.15955595,Regular
518082,-251578,0.838043256,-0.470297211,Regular
414755,-148251,0.536892165,-0.768544478,Regular
133775,132729,-0.245887775,-1.564667954,Regular
178182,88322,2.04989093,0.727759087,Regular
438772,-172268,-1.63018719,0.354640785,Regular
236522,29982,-1.539789776,0.375757636,Regular
295071,-28567,-0.237286377,-1.544526318,Regular
341077,-74573,-0.534834079,0.813973775,Regular
493159,-226655,0.729441163,-0.582478703,Regular
291019,-24515,-1.064985078,-2.379127296,Regular
403460,-136956,1.47190987,0.153890025,Regular
53423,213081,-0.524168576,1.052388095,Regular
226652,39852,-1.258785156,0.316353909,Regular
230338,36166,0.478034992,-0.83039295,Regular
154566,111938,-0.65418457,0.749048704,Regular
84289,182215,-0.875980459,0.840988247,Regular
527566,-261062,0.296514466,-1.006752785,Regular
317000,-50496,1.467356471,0.160604277,Regular
368104,-101600,-0.542864771,0.890886213,Regular
168352,98152,-1.550416997,0.031195408,Regular
216480,50024,-1.025639406,0.604737853,Regular
14154,252350,0.129092818,-1.189682935,Regular
140421,126083,-0.271421889,1.082153711,Regular
395364,-128860,-1.695797217,0.264491192,Regular
289826,-23322,-0.019133332,-1.330881152,Regular
437524,-171020,-0.001817866,0.709023892,Regular
320500,-53996,0.036938773,-1.273131711,Regular
163005,103499,-1.209281501,0.299885762,Regular
403010,-136506,0.776692943,2.013872736,Regular
378415,-111911,-0.852937311,0.749707765,Regular
393924,-127420,0.385231782,-0.927675335,Regular
368611,-102107,-0.478333027,0.982955914,Regular
525017,-258513,0.263618783,-1.044591629,Regular
460480,-193976,0.304356103,-1.007381383,Regular
127509,138995,-1.07253416,0.34641026,Regular
349911,-83407,-0.009695252,1.699397864,Regular
437117,-170613,1.157361041,-0.151354807,Regular
316986,-50482,0.905441676,-0.413523677,Regular
62858,203646,-0.433988422,0.973979079,Regular
68128,198376,-1.020316817,0.617070586,Regular
444425,-177921,0.074879999,-1.242617835,Regular
23707,242797,-0.62635404,-1.946860081,Regular
7131,259373,0.968351552,-0.348887143,Regular
215171,51333,-1.323356058,0.182342287,Regular
152110,114394,0.394325513,-0.924151428,Regular
81313,185191,0.827714034,-0.491781195,Regular
80492,186012,0.144348525,-1.166851574,Regular
344937,-78433,-1.109633609,0.09202668,Regular
244779,21725,-1.430711941,0.172766858,Regular
347789,-81285,-1.22563504,0.50894855,Regular
282343,-15839,0.972488983,-0.338097558,Regular
360911,-94407,0.775890837,-0.529283675,Regular
238467,28037,1.076276985,-0.243827709,Regular
474364,-207860,0.716058581,-0.595076949,Regular
532923,-266419,1.085360769,2.23966309,Regular
102598,163906,-0.258380635,0.592069087,Regular
200525,65979,0.181794207,-1.12872162,Regular
334904,-68400,-0.400759079,1.207767075,Regular
93138,173366,-0.793417484,-2.112121877,Regular
149320,117184,2.234077735,0.925055337,Regular
176616,89888,-1.421651628,0.572662904,Regular
113317,153187,-1.741085378,-0.005413643,Regular
188165,78339,0.206622624,-1.102862419,Regular
27583,238921,0.273065092,-1.039311978,Regular
28425,238079,0.034761617,1.694879279,Regular
349372,-82868,1.183084338,-0.126936989,Regular
216648,49856,1.945549749,0.629396648,Regular
7696,258808,0.256668031,-1.054961037,Regular
467876,-201372,1.393594312,2.603329492,Regular
444801,-178297,-1.20346249,0.579559414,Regular
313499,-46995,-0.978652463,0.214652289,Regular
79262,187242,1.201538608,-0.113090748,Regular
26342,240162,1.373353234,0.058201433,Regular
77088,189416,-1.239461609,0.476691391,Regular
15557,250947,-0.702338741,0.779033316,Regular
352159,-85655,1.226453209,2.682278996,Regular
242055,24449,0.808977149,-0.511247891,Regular
395605,-129101,-0.820033655,0.911588839,Regular
134454,132050,0.568421383,2.379305042,Regular
265688,816,0.852399764,-0.455590351,Regular
15084,251420,0.926889975,-0.388943196,Regular
1400,265104,-0.58540713,0.968066114,Regular
7754,258750,1.026542973,-0.294996553,Regular
387420,-120916,-1.70658646,-0.333219777,Regular
1561,264943,-0.296760353,1.636525055,Regular
454082,-187578,1.227729008,-0.076075652,Regular
469729,-203225,1.107468685,-0.201286472,Regular
256741,9763,0.182229734,-1.134926809,Regular
105144,161360,-0.223261283,1.161474803,Regular
217248,49256,1.411288118,0.095047886,Regular
141233,125271,0.669566267,-0.641868347,Regular
511184,-244680,-1.50406407,-2.816585233,Regular
395712,-129208,0.607797843,-0.702705098,Regular
260893,5611,-1.595166172,-0.705955706,Regular
121007,145497,1.415750319,0.094414802,Regular
383068,-116564,-0.168216518,1.061404871,Regular
489212,-222708,-0.704617487,-0.098139706,Regular
219492,47012,0.014848858,-1.29394472,Regular
394653,-128149,1.258877867,-0.048695624,Regular
88143,178361,-0.002969907,-1.317369349,Regular
236308,30196,1.037713151,-0.277653425,Regular
60536,205968,0.040615569,-1.276666535,Regular
9006,257498,-0.095199954,1.327219801,Regular
225465,41039,1.719456886,0.409324212,Regular
439870,-173366,0.58370013,1.620894061,Regular
199801,66703,-0.344592848,1.345940852,Regular
358893,-92389,0.52017383,-0.786581781,Regular
92203,174301,1.154798312,-0.16230747,Regular
57516,208988,1.215433891,-0.099140239,Regular
299815,-33311,0.705910659,-0.60846695,Regular
245177,21327,-0.975275926,0.419944583,Regular
38877,227627,-0.584400537,0.104223663,Regular
378357,-111853,0.553380977,-0.765172618,Regular
265100,1404,-0.885789083,0.808150163,Regular
107424,159080,0.498426958,-0.821529081,Regular
45352,221152,1.445840689,0.129786253,Regular
470921,-204417,0.121556128,-1.182599585,Regular
220824,45680,1.339539555,0.028258018,Regular
105763,160741,-0.035496032,-1.351485883,Regular
126456,140048,-0.063295023,0.669497753,Regular
137676,128828,-0.164190404,-1.475057257,Regular
160411,106093,0.538704037,-0.775708699,Regular
273421,-6917,-0.904863425,0.693180234,Regular
21477,245027,0.43479031,-0.877250262,Regular
413318,-146814,-0.157077371,1.173341696,Regular
444627,-178123,-0.153833601,-1.466676357,Regular
315186,-48682,-0.741692683,0.92666863,Regular
127652,138852,1.078529187,-0.233326432,Regular
216848,49656,1.895399198,0.585601733,Regular
108827,157677,-1.346156291,0.154683428,Regular
408625,-142121,-1.242890861,0.509838846,Regular
393078,-126574,-1.549025426,0.166670532,Regular
529460,-262956,1.501859811,0.193635912,Regular
319881,-53377,-0.176205088,-1.489912556,Regular
35251,231253,-0.801161319,0.710919435,Regular
171439,95065,0.558543975,-0.758116963,Regular
131201,135303,0.112745327,-1.205762682,Regular
269111,-2607,-0.746309621,0.805618835,Regular
27774,238730,1.192047078,-0.124965383,Regular
417518,-151014,-0.871217479,1.04769469,Regular
253228,13276,-0.460028497,0.895750979,Regular
324171,-57667,-0.856779429,0.575793541,Regular
314345,-47841,1.034189517,-0.277146606,Regular
110466,156038,0.829947993,-0.492454027,Regular
261505,4999,1.446441588,0.132917392,Regular
324488,-57984,0.656777317,2.119760744,Regular
121015,145489,0.400902551,-0.914719918,Regular
524736,-258232,0.605798771,-0.703287982,Regular
27865,238639,-0.154698222,1.469843559,Regular
105288,161216,-1.879788988,-0.06201527,Regular
375379,-108875,0.620485463,-0.693387976,Regular
217484,49020,0.039042737,-1.276602273,Regular
266838,-334,0.609975244,-0.705068923,Regular
369137,-102633,-0.857259484,1.176731691,Regular
9317,257187,-0.647770343,0.960763066,Regular
126969,139535,-0.401450578,1.492517105,Regular
486052,-219548,-2.051671879,-0.266477517,Regular
263642,2862,0.990369688,-0.329856084,Regular
227350,39154,-1.292845374,0.189196719,Regular
236858,29646,-0.249536204,1.136487507,Regular
11702,254802,-0.187752075,-1.508001961,Regular
93014,173490,0.358657913,-0.959449762,Regular
186163,80341,-0.525714567,0.253607524,Regular
347526,-81022,-0.337575444,-1.65178518,Regular
132894,133610,-0.677886041,0.699320633,Regular
343410,-76906,-0.804594694,0.658820225,Regular
236781,29723,-1.552842302,0.062965733,Regular
283286,-16782,0.662516013,-0.645789072,Regular
74117,192387,-0.795680111,0.613380147,Regular
8044,258460,-0.466199758,-1.783455153,Regular
88697,177807,-1.402387652,0.200190558,Regular
470276,-203772,0.467724339,-0.837387672,Regular
63660,202844,-0.791538933,0.999957735,Regular
224772,41732,2.140476823,0.8245533,Regular
342389,-75885,-1.37320424,-0.659968882,Regular
203516,62988,0.193791393,0.703830894,Regular
96533,169971,-1.387967614,0.414975276,Regular
199915,66589,0.86818,-0.44880629,Regular
17733,248771,1.302262536,-0.010401143,Regular
237518,28986,0.933153833,-0.38416291,Regular
77389,189115,1.390828862,0.067379192,Regular
261178,5326,-0.981973223,0.68098,Regular
276904,-10400,-0.868395881,0.726121307,Regular
442832,-176328,-1.058504944,0.798968855,Regular
77107,189397,0.62443357,2.219642995,Regular
161025,105479,-1.024473795,0.042842064,Regular
342645,-76141,0.235439049,-1.072399449,Regular
513872,-247368,-1.844871622,-0.307669885,Regular
234911,31593,-0.679060416,0.681404026,Regular
211351,55153,0.695453708,-0.621898781,Regular
259521,6983,-0.742373091,0.873110723,Regular
80654,185850,0.612548589,-0.707238207,Regular
511788,-245284,-0.716487422,0.006896165,Regular
259097,7407,-1.758413705,-0.301134068,Regular
459078,-192574,-0.68421161,0.439207503,Regular
160249,106255,0.378138279,-0.934120546,Regular
324722,-58218,-1.184951097,0.891125994,Regular
314185,-47681,1.302231159,-0.012469342,Regular
466436,-199932,-1.515300149,0.573745073,Regular
135444,131060,-0.612683211,0.455860047,Regular
389645,-123141,0.984409335,-0.328792083,Regular
354027,-87523,-1.307410765,0.411208643,Regular
464466,-197962,1.490501274,0.174836455,Regular
433541,-167037,1.080820743,-0.232485921,Regular
30736,235768,-0.177727565,-1.496130674,Regular
57538,208966,-0.294603703,1.469910995,Regular
78371,188133,-0.831076802,0.625789447,Regular
61821,204683,-1.158080205,0.259894125,Regular
345063,-78559,2.6089075,1.291190056,Regular
517054,-250550,1.002570318,-0.306787634,Regular
429497,-162993,-1.228148758,0.69802121,Regular
47630,218874,0.4649963,-0.853293471,Regular
185208,81296,0.117727533,1.0427562,Regular
220565,45939,-1.219923784,0.531046818,Regular
104526,161978,-0.930031529,-0.083228492,Regular
39034,227470,0.317682797,-1.006655848,Regular
155414,111090,3.618792343,2.307106235,Regular
319488,-52984,1.369626525,0.061917472,Regular
295482,-28978,-1.752597774,-0.390011751,Regular
121181,145323,-0.142061301,-1.452201009,Regular
188608,77896,0.426859082,-0.890094612,Regular
305688,-39184,-2.613121365,-0.794712737,Regular
293870,-27366,2.359482098,1.051152854,Regular
231436,35068,1.048617167,-0.2613721,Regular
125879,140625,0.443948279,-0.875934637,Regular
17775,248729,-1.704568969,-0.068870613,Regular
162994,103510,-0.871985111,1.020831363,Regular
342657,-76153,1.055881675,-0.250797561,Regular
277897,-11393,-0.772484035,0.75169326,Regular
106922,159582,-0.58035977,0.92943226,Regular
377653,-111149,-0.028143118,-1.338525382,Regular
291915,-25411,0.742655683,-0.576561049,Regular
380766,-114262,0.321958045,-0.993527156,Regular
405272,-138768,-1.626145494,-0.302418236,Regular
449675,-183171,0.423172596,-0.885210345,Regular
247041,19463,-0.449838438,0.447305994,Regular
32566,233938,0.392001286,-0.919166919,Regular
66054,200450,-1.011740668,1.025370629,Regular
225875,40629,-1.292739302,0.457239441,Regular
38182,228322,0.783147047,2.371599367,Regular
293517,-27013,0.312377776,-0.998299406,Regular
24687,241817,0.418002129,-0.894466253,Regular
391661,-125157,0.72441631,1.871694158,Regular
291637,-25133,0.691761673,-0.61675934,Regular
520635,-254131,0.768995105,-0.5383073,Regular
320176,-53672,0.988532046,-0.325897639,Regular
255712,10792,-0.474216193,1.423392647,Regular
138277,128227,-1.256020814,0.077317738,Regular
242054,24450,-1.609545667,0.202322387,Regular
201563,64941,0.979271221,-0.329839351,Regular
39388,227116,0.057142304,-1.255087454,Regular
108768,157736,0.61340418,-0.698683458,Regular
310378,-43874,-1.22097124,0.141889563,Regular
98381,168123,-1.703444972,-0.405827888,Regular
188678,77826,-1.260169957,-0.041286055,Regular
125563,140941,-0.97496139,0.476415094,Regular
430272,-163768,-0.562507314,-1.874135026,Regular
363086,-96582,0.749220533,-0.564044034,Regular
454966,-188462,-0.859736192,0.591513448,Regular
77965,188539,-0.588202051,1.038399402,Regular
475785,-209281,-0.006712646,-1.318340533,Regular
313259,-46755,-1.284700868,0.436279433,Regular
453076,-186572,-1.028870183,0.35398984,Regular
147616,118888,0.571589859,-0.747419862,Regular
345252,-78748,0.665467259,-0.651860089,Regular
43643,222861,0.479263906,-0.831830956,Regular
70617,195887,0.725590167,-0.597777289,Regular
119916,146588,-0.958535497,0.135067136,Regular
173430,93074,-0.69578652,0.34946866,Regular
171457,95047,-0.818036693,0.610746461,Regular
504037,-237533,-2.433506661,-0.983884594,Regular
25007,241497,-1.373965915,0.095449541,Regular
197303,69201,0.216350998,-1.092413507,Regular
467827,-201323,-1.368413913,0.168837466,Regular
448910,-182406,-0.556665368,0.97040452,Regular
367419,-100915,-0.669125632,1.013046256,Regular
311950,-45446,-1.71541391,0.419587486,Regular
8507,257997,1.411572006,0.089375238,Regular
311489,-44985,-0.062744256,-1.374349342,Regular
302267,-35763,-0.36327255,-1.668100644,Regular
224782,41722,0.708288144,-0.612658663,Regular
256157,10347,-1.046528249,-2.361891034,Regular
466025,-199521,-1.444024961,0.381350265,Regular
345780,-79276,-0.744300141,-0.015599947,Regular
320768,-54264,1.303243581,-0.009779503,Regular
293356,-26852,-0.41737991,1.168315466,Regular
166756,99748,0.576378729,-0.734908948,Regular
141634,124870,1.115453782,-0.200602697,Regular
69867,196637,0.191125758,-1.119822141,Regular
386890,-120386,-0.676893114,1.18993986,Regular
112403,154101,0.42657909,-0.884970486,Regular
161326,105178,-0.689073232,-1.998242789,Regular
57141,209363,1.672847395,0.358244144,Regular
523099,-256595,1.698696493,0.39540152,Regular
304350,-37846,-0.981234991,-0.317739836,Regular
419874,-153370,-0.623606461,0.723243964,Regular
376659,-110155,-0.619938116,1.241438182,Regular
493442,-226938,1.015543975,-0.295337222,Regular
395753,-129249,-1.059562019,0.430706322,Regular
71247,195257,-0.348923417,1.203028573,Regular
75877,190627,1.606033833,0.28933676,Regular
478577,-212073,0.152555689,-1.160329913,Regular
230872,35632,0.371125104,-0.943283686,Regular
226134,40370,-0.338336808,1.370088171,Regular
277144,-10640,-0.022801694,-1.329732658,Regular
124627,141877,0.098816252,-1.223041778,Regular
256205,10299,1.478127897,0.161909137,Regular
404028,-137524,0.769550258,-0.54835575,Regular
